@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute 'Current Temp' numeric
@attribute 'Atmos Pressure' numeric
@attribute Humidity numeric
@attribute 'Temp Min' numeric
@attribute 'Temp Max' numeric
@attribute Clouds numeric
@attribute 'Wind Speed' numeric
@attribute 'Wind Direction' numeric
@attribute Longitude numeric
@attribute Latitude numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric

@data
536,'2018/04/29 16:17:05:881',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
537,'2018/04/29 16:17:05:899',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
538,'2018/04/29 16:17:05:913',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
539,'2018/04/29 16:17:05:930',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
540,'2018/04/29 16:17:05:949',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
541,'2018/04/29 16:17:05:964',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
542,'2018/04/29 16:17:05:981',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
543,'2018/04/29 16:17:05:999',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
544,'2018/04/29 16:17:06:013',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
545,'2018/04/29 16:17:06:030',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
546,'2018/04/29 16:17:06:048',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
547,'2018/04/29 16:17:06:063',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
548,'2018/04/29 16:17:06:080',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
549,'2018/04/29 16:17:06:097',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
550,'2018/04/29 16:17:06:116',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
551,'2018/04/29 16:17:06:131',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
552,'2018/04/29 16:17:06:146',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
553,'2018/04/29 16:17:06:166',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
554,'2018/04/29 16:17:06:181',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
555,'2018/04/29 16:17:06:197',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
556,'2018/04/29 16:17:06:215',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
557,'2018/04/29 16:17:06:229',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
558,'2018/04/29 16:17:06:247',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
559,'2018/04/29 16:17:06:263',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
560,'2018/04/29 16:17:06:280',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
561,'2018/04/29 16:17:06:297',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
562,'2018/04/29 16:17:06:315',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
563,'2018/04/29 16:17:06:332',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
564,'2018/04/29 16:17:06:347',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
565,'2018/04/29 16:17:06:365',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
566,'2018/04/29 16:17:06:384',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
567,'2018/04/29 16:17:06:400',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
568,'2018/04/29 16:17:06:414',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
569,'2018/04/29 16:17:06:430',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
570,'2018/04/29 16:17:06:447',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
571,'2018/04/29 16:17:06:465',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
572,'2018/04/29 16:17:06:483',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
573,'2018/04/29 16:17:06:497',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
574,'2018/04/29 16:17:06:516',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
575,'2018/04/29 16:17:06:532',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
576,'2018/04/29 16:17:06:547',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
577,'2018/04/29 16:17:06:563',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
578,'2018/04/29 16:17:06:582',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
579,'2018/04/29 16:17:06:598',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
580,'2018/04/29 16:17:06:616',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
581,'2018/04/29 16:17:06:630',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
582,'2018/04/29 16:17:06:646',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
583,'2018/04/29 16:17:06:663',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
584,'2018/04/29 16:17:06:679',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
585,'2018/04/29 16:17:06:697',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
586,'2018/04/29 16:17:06:715',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
587,'2018/04/29 16:17:06:731',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
588,'2018/04/29 16:17:06:746',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
589,'2018/04/29 16:17:06:764',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
590,'2018/04/29 16:17:06:780',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
591,'2018/04/29 16:17:06:799',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
592,'2018/04/29 16:17:06:816',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
593,'2018/04/29 16:17:06:830',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
594,'2018/04/29 16:17:06:847',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
595,'2018/04/29 16:17:06:863',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
596,'2018/04/29 16:17:06:880',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
597,'2018/04/29 16:17:06:897',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
598,'2018/04/29 16:17:06:915',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
599,'2018/04/29 16:17:06:931',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
600,'2018/04/29 16:17:06:949',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
601,'2018/04/29 16:17:06:963',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
602,'2018/04/29 16:17:06:980',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
603,'2018/04/29 16:17:06:999',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
604,'2018/04/29 16:17:07:014',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
605,'2018/04/29 16:17:07:033',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
606,'2018/04/29 16:17:07:049',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
607,'2018/04/29 16:17:07:064',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
608,'2018/04/29 16:17:07:080',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
609,'2018/04/29 16:17:07:098',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
610,'2018/04/29 16:17:07:115',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
611,'2018/04/29 16:17:07:130',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
612,'2018/04/29 16:17:07:147',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
613,'2018/04/29 16:17:07:164',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
614,'2018/04/29 16:17:07:180',9,24.65,1013,83,24,25,20,3.6,110,114,22,0.22,0.2,0.194649,0.746652,0.52,0.73,0.13,0.088766,0.166225,0.828197,0.03,0.123176,0.011835,0.223988,0.623291,0.107488,0.637748,0.989956,0.202666,0.345888,0.243008,0.423259,0.559968,0.9364,0.489565,0.782661
